"","S02_Normal","S03_Normal","S05_Normal","S06_Normal","S10_Normal","S02_Tumour","S03_Tumour","S05_Tumour","S06_Tumour","S10_Tumour"
"ERBB3",249.497900613528,259.748128000978,223.899890376273,116.274371741358,195.720546745445,63.576393490792,46.9613463326136,123.093916804436,152.787555277667,141.961568293827
"ABL1",56.0580726062042,21.6456773334148,16.2836283910017,38.7581239137859,21.5355941402755,25.151100721632,6.12539299990613,23.9994428989781,0,8.71693840400694
"SQLE",233.706894245584,80.6793427881826,90.3741375700594,79.3189512654223,170.384553639238,90.8234192725599,164.364712164148,383.991086383649,148.249311061498,105.848537762941
"AFMID",105.010192346833,190.875518303749,129.454845708464,163.144661125471,82.3419775951709,95.0152693928319,88.8181984986388,108.384580834094,192.119005151125,80.9429994657787
"CLN3",0,11.8067330909536,21.1687169083022,4.50675859462627,0.633399827655161,9.08234192725599,0,16.2576871251142,0,1.24527691485813
"GTF2E2",59.2162738797931,35.4201992728607,72.4621463399576,54.9824548544404,40.5375889699303,81.7410773453039,68.4002218322851,71.2241531195478,0,214.187629355599
"MUC1",48.1625694222318,373.879881213529,65.1345135640068,44.1662342273374,80.4417781122055,102.001686259952,23.4806731663068,11.6126336607958,0,195.508475632727
"TOP2A",52.110321014218,29.5168327273839,52.1076108512054,9.91486890817778,19.63539465731,90.8234192725599,198.054373663631,212.124108203871,55.9716786660759,46.075245849751
"ALDH18A1",84.4818840685049,106.260597818582,0,205.508191914958,117.81236794386,147.413395896232,124.549657664758,82.8367867803436,193.631753223182,100.867430103509
"ATG3",119.222098077984,106.260597818582,109.914491639261,65.7986754815435,129.846964669308,118.76908674104,76.5674124988266,80.5142600481844,71.099159386637,38.6035843606022
"ECH1",11.0537044575614,186.939940606765,56.1785179489559,15.3229792217293,43.071188280551,0,71.4629183322381,35.6120765597739,62.0226709543003,32.3771997863115
"AARS",131.854903172339,338.459681940668,302.061306653082,218.127115979911,404.742489871648,178.852271798272,493.094136492443,430.441621026832,84.7138920351419,1017.3912394391
"RPS5",1148.00616294959,1987.46673697718,1568.11341405346,1270.00457196568,879.792360613019,927.796159953535,866.743109486717,834.561272422527,809.320218550016,749.656702744597
"GRK2",288.185866214993,177.100996364303,407.090709775043,153.229792217293,148.215559671308,236.839531795368,207.242463163491,242.31695572194,426.594956319822,255.281767545918
"CHD1L",180.807022912968,143.648585939935,266.237324192878,106.35950283318,134.280763462894,184.441405291968,90.8599961652742,154.835115477278,243.552439601033,181.810429569288
"GNS",367.140898054718,377.815458910514,297.990399555331,487.631279938562,395.874892284476,329.060234441352,324.645828995025,376.249330609785,414.492971743373,341.205874671129
"MFAP1",53.6894216510125,43.2913546668297,78.1614162768082,19.8297378163556,52.5721856953784,31.43887590204,74.5256148321912,89.8043669768211,54.4589305940198,133.24462988982
"TGFB3",31.5820127358897,23.6134661819071,78.1614162768082,117.175723460283,20.2687944849652,167.67400481088,102.089883331769,147.8675352808,276.832897186267,51.0563535091835
"AKT1",83.6923337501077,62.9692431517523,81.4181419550085,120.781130335984,108.944770356688,139.7283373424,189.88718299709,93.675244863753,249.603431889257,119.546583826381
"APOE",266.868007618268,696.59725236626,963.176619327751,222.633874574538,648.601423518885,296.224075165888,125.570556498076,157.931817786823,62.0226709543003,110.829645422374
"DDX39B",704.27888401034,635.595798063,787.313432704932,529.994810728049,573.860243855576,839.767307427823,651.333455656685,1009.52495291185,313.138850915614,1323.7293604942
"RFC5",27.6342611439035,5.90336654547678,50.4792480121053,5.40811031355152,6.96739810420677,0,12.2507859998123,37.1604277145467,65.0481670984125,8.71693840400694
"CDK4",783.233915850064,765.469862063489,897.227924344194,853.580077822215,981.7697328655,1073.11363078963,897.370074486247,963.074418268668,677.711136281135,2691.04341300843
"FOS",190.281626733735,181.036574061288,130.269027128014,27.9419032866828,8.2341977595171,112.481311560632,343.022007994743,193.543894346597,198.16999743935,120.791860741239
"STOML2",91.5878369340801,41.3235658183374,68.3912392422071,50.4756962598142,36.1037901763442,83.1383607187279,64.3166264990143,30.9670230954555,57.484426738132,38.6035843606022
"AIFM1",142.119057311504,220.392351031133,140.853385582165,109.964909708881,207.755143470893,221.469414687704,161.302015664195,159.480168941596,127.070838052713,173.093491165281
"ADAT1",0,7.87115539396904,13.8410841323514,0,3.1669991382758,8.383700240544,0,10.8384580834094,0,6.22638457429067
"COX4I1",105.010192346833,159.390896727873,124.569757191163,82.9243581411233,71.5741805250332,32.137517588752,24.5015719996245,32.5153742502283,43.8696940896271,102.112707018367
"IER3",43.4252675118483,190.875518303749,194.58935927247,92.8392270493011,241.958734164272,287.840374925344,115.361568164899,102.191176215003,0,173.093491165281
"PI4KA",191.071177052133,240.070239516056,160.393739651367,217.225764260986,170.384553639238,180.249555171696,47.9822451659313,14.7093359703414,0,155.659614357267
"TSPAN4",0,0,30.9388939429032,18.9283860974303,3.1669991382758,5.589133493696,3.06269649995306,17.8060382798869,0,0
"C3",408.197514611374,1208.22235297425,968.061707845051,1677.4155489199,773.381189566952,165.578079750744,34.7105603328014,151.738413167732,1.51274807205611,64.754399572623
"FBXO7",408.987064929771,564.755399517278,534.103011224856,522.783996976647,473.78307108606,451.322529615952,128.633252998029,196.640596656143,0,494.374935198679
"ACD",22.1074089151228,7.87115539396904,12.2127212932513,38.7581239137859,34.2035906933787,24.45245903492,14.2925836664476,8.51593135125028,0,22.4149844674464
"AGPAT2",23.6865095519173,27.5490438788916,0,63.0946203247677,39.9041891422751,26.548384095056,11.2298871664946,15.4835115477278,0,18.679153722872
"ABCC5",247.918799976734,151.519741333904,316.716572204983,132.498702682012,138.71456225648,243.127306975776,411.422229827028,198.963123388302,145.223814917386,410.941381903184
"CLSTN1",1246.69995274925,1495.51952485412,921.653366930696,2479.61857876337,759.446393358538,1873.75700376158,2436.88551512932,1796.08733953642,2352.32325204724,2199.15903163947
"HSPA1A",9.4746038207669,0,0,0,57.0059844889645,0,0,0,0,74.7166148914881
"ATP5MF",265.288906981473,324.685160001223,205.987899146172,212.71900566636,258.427129683306,174.660421678,207.242463163491,85.1593135125028,0,148.187952868118
"ELAC2",66.3222267453683,27.5490438788916,17.0978098105518,45.9689376651879,29.1363920721374,46.808993009704,82.6928054987327,52.6439392622744,0,51.0563535091835
"ABCF3",72.6386292925463,31.4846215758761,0,73.0094892329455,53.2055855230335,51.699484816688,13.2716848331299,23.9994428989781,0,70.9807841469137
"RRS1",183.17567386816,51.1625100607987,48.036703753455,100.050040800703,139.347962084135,210.291147700312,219.493249163303,308.896055377169,216.322974304023,159.395445101841
"ADSL",29.213361780698,21.6456773334148,0,9.01351718925253,11.4011968977929,24.45245903492,9.18808949985919,23.2252673215917,0,2.49055382971627
"CHIC2",189.492076415338,104.29280897009,121.313031512963,77.5162478275718,82.9753774228261,121.563653487888,91.8808949985919,146.319184126027,175.478776358508,130.754076060104
"GSK3A",265.288906981473,249.909183758517,386.73617428629,276.714977710053,371.80569883358,383.554286004888,492.073237659125,407.21635370524,627.790449903284,740.93976434059
"MRPS2",50.5312203774235,82.6471316366749,35.0098010406537,85.628413297899,67.1403817314471,27.247025781768,25.5224708329422,28.6444963632964,0,87.1693840400694
"TMEM230",165.016016545024,90.5182870306439,131.083208547564,94.6419304871516,127.946765186343,155.797096136776,102.089883331769,71.9983286969342,42.356946017571,283.923136587655
"AKT2",37.8984152830676,31.4846215758761,15.4694469714516,5.40811031355152,35.470390348689,31.43887590204,23.4806731663068,0,0,21.1697075525883
"DNAJC11",228.9695923352,179.068785212796,296.362036716231,235.252798639491,225.490338645237,199.811522399632,245.015719996245,222.188390709894,252.62892803337,603.959303706195
"AAMP",139.750406356312,149.551952485412,131.083208547564,239.759557234117,178.618751398755,189.331897098952,200.096171330267,217.543337245575,136.147326485049,546.676565622721
"RNPS1",1087.210788433,834.342471760718,1051.92239405871,1100.55044880773,934.264745791363,1238.69171054038,1152.59478281567,579.083331885019,353.983048861129,1072.18342369285
"ADO",153.962312087462,183.00436290978,197.846084950671,137.906812995564,259.693929338616,195.61967227936,159.260217997559,210.575757049098,86.226640107198,259.017598290492
"ATP5F1D",330.821583408444,653.30589769943,266.237324192878,356.9352806944,374.972697971855,261.291990830288,253.182910662787,104.513702947162,75.6374036028053,503.091873602686
"BLOC1S1",177.648821639379,175.133207515811,159.579558231817,254.181184736921,180.518950881721,162.084871317184,127.612354164711,243.865306876712,242.039691528977,235.357336908187
"CASP7",197.38757959931,86.5827093336594,101.772677443761,174.862233471499,117.178968116205,55.89133493696,108.215276331675,106.062054101935,121.019845764488,188.036814143578
"CDC25A",0,19.6778884849226,0,8.11216547032728,5.06719862124129,11.876908674104,2.04179766663538,10.0642825060231,95.3031285395346,31.1319228714534
"AP2M1",63.1640254717794,39.3557769698452,47.2225223339049,34.2513653191596,37.3705898316545,78.247868911744,41.8568521660252,44.1280079110242,0,52.3016304240416
"AZIN1",58.4267235613959,41.3235658183374,16.2836283910017,18.0270343785051,40.5375889699303,12.575550360816,16.334381333083,53.4181148396608,62.0226709543003,26.1508152120208
"CA2",137.38175540112,59.0336654547678,115.613761576112,77.5162478275718,86.7757763887571,533.063606961256,133.737747164617,44.1280079110242,1.51274807205611,276.451475098506
"CCNB1IP1",94.746038207669,70.8403985457213,110.728673058812,62.1932686058425,75.3745794909642,123.659578548024,34.7105603328014,59.6115194587519,96.8158766115908,88.4146609549275
"ARHGAP1",92.3773872524773,29.5168327273839,178.305730881469,74.812192670796,33.5701908657235,92.9193443326959,76.5674124988266,11.6126336607958,57.484426738132,17.4338768080139
"BCL7B",26.8447108255062,78.7115539396903,17.9119912301019,118.077075179208,63.3399827655161,113.179953247344,113.319770498263,293.412543829441,122.532593836545,219.168737015032
"CASP10",23.6865095519173,39.3557769698452,83.0465047941087,31.5473101623839,48.1383869017922,43.315784576144,69.4211206656028,17.0318627025006,0,61.0185688280486
"CD8A",14.2119057311504,37.3879881213529,58.6210622076061,28.8432550056081,67.7737815591022,64.973676864216,9.18808949985919,30.9670230954555,0,69.7355072320555
"ANO10",221.863639469625,501.786156365526,380.22272292989,313.670398185988,412.976687631165,148.112037582944,219.493249163303,276.380681126941,202.708241655518,194.263198717869
"ATF6",129.486252217148,190.875518303749,294.733673877131,199.198729882481,252.726531234409,155.098454450064,111.277972831628,165.673573560687,213.297478159911,159.395445101841
"ATP6V0D1",693.225179552779,635.595798063,416.860886809644,592.188079333891,611.864233514886,405.910819979672,355.272793994555,321.282864615351,353.983048861129,687.39285700169
"C1QA",104.220642028436,122.00290860652,133.525752806214,151.427088779443,50.6719862124129,25.849742408344,19.3970778330361,27.0961452085236,51.4334344499076,28.6413690417371
"CCDC86",9.4746038207669,66.9048208487368,14.6552655519015,30.6459584434586,63.3399827655161,18.863325541224,32.668762666166,34.0637254050011,0,37.358307445744
"ALDOA",4120.66311171521,6946.29463517767,5730.2088307935,6187.77955042186,5829.8120137381,8012.02286321321,7429.08081005281,9011.40372077757,8362.47134232615,6644.797617683
"BCAP31",654.537213951314,1704.1051427943,713.222923525875,1096.04369021311,1377.64462514998,732.176487674176,441.028295993241,484.633911443879,344.906560428792,2419.57304556936
"CAPNS1",317.399227995691,283.361594182885,227.970797474024,460.590728370804,485.184267983853,417.089086967064,348.126502161331,243.865306876712,432.645948608046,433.356366370631
"CD320",49.7416700590262,76.7437650911981,47.2225223339049,45.0675859462627,44.9713877635164,46.110351322992,27.5642684995776,0,0,38.6035843606022
"ANKRD10",1004.30800500129,629.692431517523,962.3624379082,520.079941819871,542.823652300473,855.137424535487,394.066949660627,503.214125301153,440.209688968327,489.393827539247
"GET3",142.908607629901,100.357231273105,152.251925455866,101.852744238554,145.681960360687,164.879438064032,152.113926164335,126.964794691368,252.62892803337,159.395445101841
"ATP6V0B",59.2162738797931,108.228386667074,31.7530753624533,68.5027306383192,103.244171907791,129.947353728432,114.340669331581,87.4818402446619,0,185.546260313862
"BZW2",66.3222267453683,51.1625100607987,43.9657966557046,44.1662342273374,86.1423765611019,23.753817348208,41.8568521660252,30.1928475180692,0,49.8110765943254
"CBR3",160.27871463464,49.1947212123065,123.755575771613,99.1486890817778,74.741179663309,46.110351322992,19.3970778330361,42.5796567562514,0,29.8866459565952
"APPL1",27.6342611439035,15.7423107879381,65.1345135640068,40.5608273516364,25.9693929338616,32.836159275464,13.2716848331299,41.0313056014786,161.864043710003,26.1508152120208
"BAG6",568.476229246014,800.890061336349,729.506551916876,792.288160935297,573.860243855576,732.176487674176,968.832992818486,1055.97548755503,1338.78204376965,742.185041255448
"CANT1",78.9550318397242,82.6471316366749,105.843584541511,37.8567721948606,79.8083782845503,133.440562161992,222.555945663256,100.642825060231,311.626102843558,46.075245849751
"CCT2",70.2699783373545,78.7115539396903,128.640664288913,63.995972043693,87.4091762164122,111.084028187208,29.6060661662129,23.9994428989781,0,117.056029996665
"AMMECR1L",50.5312203774235,33.4524104243684,98.5159517655603,33.3500136002344,39.27078931462,67.768243611064,46.9613463326136,68.9016263873886,74.1246555307492,69.7355072320555
"ARPC5L",510.839056003016,446.688068607743,587.838984915161,364.146094445802,468.715872464819,435.952412508288,599.267615157483,884.882684952642,546.102054012254,516.789919666126
"ATP5ME",579.529933703576,714.30735200269,330.557656337335,592.188079333891,912.095751823432,359.101826969968,211.326058496761,560.503118027745,307.087858627389,859.241071252113
"BMI1",19.738757959931,0,20.3545354887521,0,5.06719862124129,18.863325541224,0,0,0,2.49055382971627
"CBLB",29.213361780698,23.6134661819071,0,21.6324412542061,16.4683955190342,54.494051563536,40.8359533327075,29.4186719406828,24.2039691528977,17.4338768080139
"CDC26",116.063896804395,92.4860758791362,126.198120030263,156.835199092994,86.7757763887571,120.865011801176,39.8150544993898,85.9334890898892,226.912210808416,120.791860741239
"AP4M1",48.952119740629,92.4860758791362,61.0636064662564,91.0365236114506,73.4743800079987,46.110351322992,61.2539299990613,30.1928475180692,93.7903804674785,119.546583826381
"B4GALT1",12.6328050943559,29.5168327273839,47.2225223339049,54.9824548544404,37.3705898316545,196.318313966072,144.967634331112,119.223038917504,412.980223671317,29.8866459565952
"CALU",0,23.6134661819071,35.8239824602037,40.5608273516364,2.53359931062064,15.370117107664,4.08359533327075,27.0961452085236,0,11.2074922337232
"CCND1",191.86072737053,88.5504981821516,203.545354887521,113.570316584582,53.2055855230335,50.302201443264,96.9853891651803,106.062054101935,39.3314498734587,36.1130305308859
"AMD1",431.094473844894,226.29571757661,444.543055074346,343.415004910521,472.51627143075,271.771616130968,122.507859998123,370.83010156808,102.866868899815,252.791213716201
"BECN1",170.542868773804,88.5504981821516,57.806880788056,100.050040800703,91.2095751823432,41.219859516008,36.7523579994368,168.770275870233,87.7393881792541,197.999029462443
"CASP3",84.4818840685049,64.9370320002445,149.809381197216,110.866261427806,111.478369667308,169.071288184304,240.932124662974,258.574642847054,453.824421616832,119.546583826381
"ADGRE5",32.3715630542869,149.551952485412,116.427942995662,175.763585190424,202.054545021996,73.35737710476,89.8390973319565,89.8043669768211,0,83.433553295495
"AP1S1",469.782439446359,726.114085093643,190.51845217472,374.06096335398,545.357251611094,497.432880938944,475.738856326042,475.343804515243,651.994419056181,1151.88114624377
"ATP11B",309.503724811719,212.521195637164,242.626063025925,178.4676403472,174.818352432824,96.4125527662559,82.6928054987327,102.191176215003,43.8696940896271,143.206845208685
"AURKB",100.27289043645,72.8081873942136,38.266526718854,28.8432550056081,53.8389853506887,44.014426262856,138.842241331206,138.577428352164,104.379616971871,65.9996764874811
"C2CD2",58.4267235613959,249.909183758517,187.26172649652,26.1391998488323,93.7431744929638,62.179110117368,20.4179766663538,45.6763590657969,0,18.679153722872
"CCL2",445.306379576044,116.099542061043,249.953695801876,471.406948997907,263.494328304547,111.084028187208,39.8150544993898,69.675801964775,98.3286246836469,65.9996764874811
"ALDOC",7.10595286557518,23.6134661819071,13.8410841323514,33.3500136002344,3.80039896593097,4.191850120272,0,0,0,2.49055382971627
"ARF5",352.928992323567,352.234203880114,290.66276677938,312.769046467063,194.453747090134,384.2529276916,493.094136492443,345.282307514329,544.589305940198,125.772968400672
"BCAT2",25.2656101887117,145.616374788427,27.6821682647029,18.9283860974303,58.2727841442748,6.98641686712,24.5015719996245,6.19340461909111,0,9.96221531886508
"CD40",33.1611133726842,21.6456773334148,0,9.01351718925253,7.60079793186193,0,7.14629183322381,8.51593135125028,0,8.71693840400694
"ANKRD27",137.38175540112,147.584163636919,65.1345135640068,119.879778617059,131.747164152274,67.768243611064,101.068984498451,21.6769161668189,58.9971748101881,176.829321909855
"ATF5",247.129249658337,212.521195637164,153.880288294966,233.450095201641,231.824336921789,450.62388792924,214.388754996714,401.797124663536,523.410832931413,447.05441243407
"ATP6V0C",275.553061120637,486.043845577588,386.73617428629,315.473101623839,441.479679875647,143.22154577596,224.597743329891,174.963680489324,310.113354771502,100.867430103509
"C1D",74.2177299293407,82.6471316366749,100.958496024211,118.077075179208,146.315360188342,228.455831554824,187.845385330455,270.18727650785,189.093509007013,366.111412968292
"CCDC130",190.281626733735,114.131753212551,62.6919693053566,124.386537211685,126.046565703377,166.276721437456,156.197521497606,45.6763590657969,78.6628997469175,159.395445101841
"AQP3",882.717255968117,76.7437650911981,450.242325011197,237.055502077342,512.420460573025,310.196908900128,49.003143999249,241.542780144553,121.019845764488,212.942352440741
"BANF1",113.695245849203,216.456773334148,202.731173467971,157.736550811919,102.610772080136,131.344637101856,170.490105164054,107.610405256708,51.4334344499076,102.112707018367
"CAPN1",189.492076415338,151.519741333904,245.068607284576,150.525737060517,199.520945711376,206.797939266752,400.192342660534,434.312498913764,211.784730087855,241.583721482478
"CCT3",424.778071297716,456.527012850204,722.993100560476,711.166506232025,547.257451094059,609.215550812864,285.851673328953,572.115751688541,137.660074557106,1603.91666633728
"ANAPC11",71.0595286557518,116.099542061043,140.853385582165,104.556799395329,72.8409801803435,120.865011801176,166.406509830783,176.512031644097,599.048236534218,69.7355072320555
"BTN3A2",101.851991073244,106.260597818582,0,27.0405515677576,85.5089767334467,121.563653487888,18.3761789997184,30.9670230954555,0,163.131275846416
"CBR1",1817.54483295045,1011.44346812502,921.653366930696,1736.90476236896,1518.89278671708,1375.62548113593,1993.81542146944,842.303028196391,1222.30044222133,2937.60824215034
"CDC34",103.431091710039,104.29280897009,89.5599561505094,102.754095957479,61.4397832825506,23.753817348208,14.2925836664476,104.513702947162,139.172822629162,47.3205227646091
"APOO",48.952119740629,53.130298909291,81.4181419550085,13.5202757838788,46.2381874188268,34.9320843356,6.12539299990613,16.2576871251142,63.5354190263564,58.5280149983323
"BAD",33.9506636910814,59.0336654547678,65.9486949835569,99.1486890817778,63.3399827655161,99.9057611998159,235.827630496386,254.703764960122,506.770604138795,102.112707018367
"CCNL2",1155.90166613356,554.916455274817,1329.55825812529,424.536659613794,507.353261951784,934.083935133943,620.706490657154,681.274508100022,437.184192824215,882.901332634417
"AMDHD2",234.496444563981,131.841852848981,153.066106875416,215.423060823136,102.610772080136,225.661264807976,63.2957276656966,68.1274508100022,0,379.809459031731
"ARL6IP4",301.608221627746,381.751036607498,272.750775549279,285.728494899305,290.097121066064,253.606932276456,253.182910662787,311.992757686715,272.294652970099,302.602290310527
"CFH",0,39.3557769698452,23.6112611669525,18.0270343785051,10.7677970701377,16.767400481088,6.12539299990613,0,0,1.24527691485813
"CIC",43.4252675118483,45.259143515322,91.1883189896095,74.812192670796,31.0365915551029,32.836159275464,110.25707399831,89.8043669768211,72.6119074586931,32.3771997863115
"CPNE1",22.89695923352,51.1625100607987,29.3105311038031,36.9554204759354,31.669991382758,114.577236620768,28.5851673328953,83.61096235773,0,34.8677536160278
"CYP46A1",0,7.87115539396904,14.6552655519015,7.21081375140202,0,0,12.2507859998123,58.8373438813655,0,0
"CDIPT",221.074089151228,192.843307152241,252.396240060526,251.477129580146,174.818352432824,146.016112522808,184.782688830501,153.286764322505,128.583586124769,272.715644353931
"CHD4",91.5878369340801,76.7437650911981,52.9217922707555,41.4621790705616,67.7737815591022,26.548384095056,74.5256148321912,13.935160392955,105.892365043927,16.1885998931557
"COL4A2",336.348435637225,261.71591684947,211.687169083022,1772.05747940705,317.966713482891,433.856487448152,114.340669331581,27.0961452085236,0,105.848537762941
"CTSA",432.673574481689,425.042391274328,279.264226905679,617.425927463798,574.493643683231,313.690117333688,179.678194663913,169.544451447619,456.849917760944,308.828674884817
"DDR1",235.285994882378,297.136116122331,144.924292679915,356.033928975475,234.35793623241,383.554286004888,575.786941991176,471.472926628311,1325.16731112115,504.337150517544
"CHST15",0,19.6778884849226,22.7970797474024,10.816220627103,9.50099741482741,16.767400481088,37.7732568327544,18.5802138572733,111.943357332152,6.22638457429067
"COX7A2",290.554517170185,452.59143515322,293.105311038031,265.89875708295,430.71188280551,366.088243837088,407.338634493757,559.728942450359,694.351365073752,235.357336908187
"DHDDS",97.1146891628608,169.229840970334,44.7799780752547,73.9108409518708,101.977372252481,54.494051563536,60.2330311657436,34.0637254050011,52.9461825219637,69.7355072320555
"CDH1",253.445652205515,379.783247759006,148.181018358115,340.710949753746,307.198916412753,352.81405178956,454.299980826371,410.313056014786,328.266331636175,1001.20263954594
"CNPY3",271.605309528651,265.651494546455,175.049005203268,395.693404608186,307.198916412753,475.07634696416,607.434805824024,449.796010461492,432.645948608046,391.016951265454
"CTHRC1",243.971048384748,208.585617940179,100.958496024211,525.488052133423,110.211570011998,449.226604555816,128.633252998029,22.4510917442053,0,54.7921842537579
"CHPF2",86.8505350236966,108.228386667074,99.3301331851104,109.964909708881,72.2075803526884,95.0152693928319,63.2957276656966,88.2560158220483,69.5864113145809,43.5846920200347
"COPZ1",248.708350295131,336.491893092176,191.33263359427,280.320384585754,186.852949158273,315.087400707112,375.690770660909,238.446077835008,630.815946047396,221.659290844748
"CXXC1",347.402140094786,143.648585939935,158.765376812267,175.763585190424,195.08714691779,202.60608914648,111.277972831628,83.61096235773,217.835722376079,282.677859672797
"DES",27.6342611439035,19.6778884849226,17.9119912301019,109.964909708881,6.96739810420677,46.110351322992,39.8150544993898,15.4835115477278,0,0
"CFLAR",54.4789719694097,51.1625100607987,35.8239824602037,18.9283860974303,28.5029922444822,25.849742408344,6.12539299990613,3.09670230954556,0,6.22638457429067
"CLTB",1157.48076677036,995.701157337083,786.499251285382,1041.96258707759,1423.24941274115,1016.52365416596,325.666727828342,836.1096235773,943.95479696301,1036.07039316197
"DAG1",75.7968305661352,104.29280897009,175.049005203268,143.314923309115,123.512966392756,99.2071195131039,144.967634331112,66.5790996552294,69.5864113145809,99.6221531886508
"DNM1",336.348435637225,208.585617940179,314.274027946333,308.262287872437,133.647363635239,166.975363124168,38.7941556660721,60.3856950361383,0,44.8299689348928
"CDK2",39.4775159198621,11.8067330909536,61.0636064662564,37.8567721948606,49.4051865571026,32.137517588752,27.5642684995776,44.1280079110242,60.5099228822442,64.754399572623
"CHMP6",71.849078974149,129.874064000489,78.9755976963582,115.373020022432,83.6087772504813,102.001686259952,87.7972996653211,78.9659088934117,0,133.24462988982
"COPS5",76.5863808845325,62.9692431517523,66.762876403107,55.8838065733657,87.4091762164122,50.302201443264,57.1703346657905,58.0631683039792,34.7932056572904,280.18730584308
"CTTN",469.782439446359,407.332291637898,328.929293498234,510.165072911693,312.266115033994,375.869227451056,326.68762666166,318.186162305806,340.368316212624,382.300012861447
"DEPDC1B",12.6328050943559,39.3557769698452,109.914491639261,19.8297378163556,33.5701908657235,39.822576142584,263.391898995963,315.863635573647,411.467475599261,190.527367973295
"CKLF",45.0043681486428,53.130298909291,49.6650665925552,96.4446339250021,88.0425760440674,136.933770595552,41.8568521660252,76.6433821612525,101.354120827759,59.7732919131904
"CYTH1",25.2656101887117,13.7745219394458,17.9119912301019,7.21081375140202,12.0345967254481,18.863325541224,28.5851673328953,20.9027405894325,98.3286246836469,18.679153722872
"DMTF1",15.0014560495476,19.6778884849226,0,4.50675859462627,12.0345967254481,13.274192047528,0,0,0,7.47166148914881
"CDK11A",162.647365589832,112.163964364059,172.606460944618,125.28788893061,106.411171046067,95.7139110795439,87.7972996653211,130.061497000913,68.0736632425247,244.074275312194
"CHEK2",35.5297643278759,39.3557769698452,37.4523452993039,12.6189240649535,21.5355941402755,0.698641686712,49.003143999249,0,152.787555277667,43.5846920200347
"COL5A1",520.313659823782,318.781793455746,311.017302268132,4031.74623875266,382.573495903717,1474.13395896232,347.105603328014,174.189504911937,181.529768646733,463.243012327226
"CTSD",679.013273821628,922.892969942869,501.535754442852,690.435416696744,810.118379570951,790.163747671271,258.287404829375,366.959223681148,251.116179961314,251.545936801343
"DEF6",43.4252675118483,47.2269323638142,77.3472348572581,49.5743445408889,54.4723851783438,87.3302108389999,85.7555019986858,142.448306239096,184.555264790845,78.4524456360625
"CES1",144.487708266695,66.9048208487368,0,464.196135246505,94.376574320619,39.822576142584,4.08359533327075,8.51593135125028,0,22.4149844674464
"CIAPIN1",11.8432547759586,13.7745219394458,44.7799780752547,25.2378481299071,31.669991382758,19.561967227936,16.334381333083,39.4829544467058,0,67.2449534023393
"COX7B",147.645909540284,255.812550303994,110.728673058812,147.821681903742,175.45175226048,159.988946257048,194.991677163678,95.2235960185258,0,98.3768762737926
"CYP2E1",76.5863808845325,23.6134661819071,52.9217922707555,39.6594756327111,23.435793623241,0,9.18808949985919,46.4505346431833,0,19.9244306377302
"DHX16",41.8461668750538,33.4524104243684,0.814181419550085,56.785158292291,39.27078931462,13.97283373424,43.8986498326606,6.19340461909111,0,82.1882763806369
"CDH3",172.911519728996,62.9692431517523,115.613761576112,80.2203029843475,110.844969839653,423.376862147472,336.896614994837,561.277293605132,231.450455024584,282.677859672797
"COASY",162.647365589832,200.71446254621,176.677368042368,172.158178314723,215.355941402755,157.893021196912,274.621786162458,139.35160392955,151.274807205611,115.810753081806
"CTNNAL1",58.4267235613959,11.8067330909536,99.3301331851104,63.995972043693,39.9041891422751,28.644309155192,33.6896614994837,139.35160392955,169.427784070284,39.8488612754603
"DDB2",535.31511587333,281.393805334393,302.061306653082,169.454123157948,202.687944849652,176.057705051424,380.795264827497,301.928475180692,310.113354771502,129.508799145246
"CEP57",25.2656101887117,15.7423107879381,98.5159517655603,11.7175723460283,14.5681960360687,7.68505855383199,1.02089883331769,27.87032078591,0,23.6602613823046
"CORO1A",207.651733738475,434.881335516789,411.975798292343,492.138038533188,364.838300729373,412.897236846792,409.380432160393,484.633911443879,417.518467887485,166.86710659099
"CYCS",50.5312203774235,35.4201992728607,41.5232523970543,33.3500136002344,50.0385863847577,62.179110117368,39.8150544993898,63.4823973456839,74.1246555307492,69.7355072320555
"DFFA",16.5805566863421,37.3879881213529,15.4694469714516,18.0270343785051,22.8023937955858,29.342950841904,19.3970778330361,6.19340461909111,0,7.47166148914881
"CDCA8",0,13.7745219394458,0,3.60540687570101,15.2015958637239,9.78098361396799,0,30.9670230954555,0,26.1508152120208
"CSNK2A2",97.904239481258,96.4216535761207,30.9388939429032,51.3770479787394,114.645368805584,23.753817348208,26.5433696662599,23.9994428989781,54.4589305940198,36.1130305308859
"DAXX",375.03640123869,364.040936971068,221.457346117623,400.200163202812,517.487659194267,304.607775406432,155.176622664289,164.899397983301,0,886.637163378992
"CEBPD",270.026208891857,364.040936971068,256.467147158277,292.037956931782,117.81236794386,111.78266987392,135.779544831252,257.800467269667,282.883889474492,46.075245849751
"CHN1",50.5312203774235,21.6456773334148,103.401040282861,31.5473101623839,25.3359931062064,97.8098361396799,55.1285369991551,23.9994428989781,0,57.2827380834742
"COPS7A",45.0043681486428,31.4846215758761,29.3105311038031,36.0540687570101,26.6027927615168,68.466885297776,30.6269649995306,58.0631683039792,39.3314498734587,84.6788302103531
"DERA",0,7.87115539396904,17.9119912301019,1.80270343785051,7.60079793186193,8.383700240544,46.9613463326136,17.8060382798869,0,23.6602613823046
